target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
HLM,748,Random,ChemProp_MT,3,0,0.4590835235644379,0.344595691182704,0.4504256815649321,0.5052088254394682,1.2034147316829673e-94,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,3,0,0.4986993898081444,0.37455341614626075,0.5260997080017775,0.5153320931494576,1.0157464053115334e-98,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,3,1,0.47377401853062234,0.35051389972332586,0.44202130186227573,0.5123813139880005,2.634182917645904e-97,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,3,1,0.4825582858492815,0.36914559889302306,0.5357946596836864,0.5143382921663716,2.371238158774121e-98,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,3,2,0.45599058517365815,0.3482950106138874,0.43162229674209585,0.4994520784119548,1.2642810830468206e-92,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,3,2,0.5127478967713925,0.39338600560677844,0.5307618955506381,0.49199736509222664,4.029323707931621e-90,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,3,3,0.452366488082622,0.33388776778332807,0.4912107810642212,0.5304843420434496,3.6743301211205793e-104,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,3,3,0.4459763628482173,0.34525887590943827,0.5954494858880939,0.5564750203746504,8.68725860647993e-115,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,3,4,0.4561396197980397,0.35616406765296915,0.5011048509705078,0.5251079809733894,4.6013892390462785e-102,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,3,4,0.48170144194766973,0.3657335400647314,0.5732150670568139,0.5430543502134831,2.2111095820487704e-109,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,4,0,0.46734949908270673,0.35638211989778,0.4624034900634294,0.5128567026083604,2.2870980210975636e-97,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,4,0,0.48640185446243883,0.36953186030266033,0.5575640727681843,0.5242369631803581,4.4898473829077385e-102,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,4,1,0.4577846787704,0.35042867334686867,0.45149047592568947,0.5049600903095236,1.199774472359472e-94,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,4,1,0.4959028350834672,0.3859110876625324,0.5406371805400528,0.506791159530264,1.5395604772498577e-95,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,4,2,0.4333566099514005,0.32539416758005574,0.5266489890094534,0.5551598707691936,7.925681236287974e-114,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,4,2,0.46205786818278494,0.34431355396322755,0.5792849864861778,0.5622069051706232,3.9294755310217545e-117,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,4,3,0.47764637065233084,0.3551724470526024,0.4243512151537824,0.4925487303005086,4.271171384321973e-90,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,4,3,0.49264521693063845,0.3706137032232212,0.5336060749693594,0.5323316152256503,3.3717477615914342e-105,MLM_ChemProp_MT_Random
HLM,748,Random,ChemProp_MT,4,4,0.4559699562923158,0.34925174940544507,0.4635165106086495,0.5060591762414095,5.159743046006543e-95,HLM_ChemProp_MT_Random
MLM,748,Random,ChemProp_MT,4,4,0.47191899485238575,0.3646832743475795,0.5743652627516113,0.5162650971086092,4.689285378634271e-99,MLM_ChemProp_MT_Random
