target,n_test,split_method,model_family,cv_iter,fold,rmse,mae,r2,kendall_tau,kendall_tau_pvalue,comparison_label
MLM,746,Scaffold,ChemProp_MT,2,3,0.4872330852917832,0.3794744417052153,0.4478956533619842,0.47673391410380556,1.4950039650701917e-84,MLM_ChemProp_MT_Scaffold
HLM,745,Scaffold,ChemProp_MT,2,4,0.505075636903209,0.3856070152017725,0.4165462281318445,0.5016178705806023,1.0515767864615677e-92,HLM_ChemProp_MT_Scaffold
MLM,745,Scaffold,ChemProp_MT,2,4,0.5361479151051705,0.40768073141874345,0.5490297775631074,0.5223026642790289,6.777952343282315e-101,MLM_ChemProp_MT_Scaffold
HLM,747,Scaffold,ChemProp_MT,3,0,0.4924587536235603,0.37540007464549763,0.41922480431353104,0.503584906918207,9.78890614066154e-94,HLM_ChemProp_MT_Scaffold
MLM,747,Scaffold,ChemProp_MT,3,0,0.5077571105458345,0.38761871110435875,0.5631053040673413,0.5420697573264597,7.569669718020219e-109,MLM_ChemProp_MT_Scaffold
HLM,747,Scaffold,ChemProp_MT,3,1,0.48241486118647137,0.362121698672684,0.3580767426775662,0.4723021151673845,6.0924068332220064e-83,HLM_ChemProp_MT_Scaffold
MLM,747,Scaffold,ChemProp_MT,3,1,0.50006898467749,0.3836744447259706,0.4296999062266452,0.43380331617280427,2.0333925116487603e-70,MLM_ChemProp_MT_Scaffold
HLM,747,Scaffold,ChemProp_MT,3,2,0.4812724792061854,0.36421466284221526,0.35757046969751716,0.45078285943476426,1.1571318975963672e-75,HLM_ChemProp_MT_Scaffold
MLM,747,Scaffold,ChemProp_MT,3,2,0.47805702682071005,0.3669709264433537,0.5798621004997406,0.5167500840689981,4.142683515389144e-99,MLM_ChemProp_MT_Scaffold
HLM,750,Scaffold,ChemProp_MT,3,3,0.4814929257432843,0.368852884535641,0.5052377449874941,0.533182399511142,1.8475835606766407e-105,HLM_ChemProp_MT_Scaffold
MLM,750,Scaffold,ChemProp_MT,3,3,0.4920420626240185,0.38178731998271376,0.5554071221531443,0.5221347105754738,1.4791794125517827e-101,MLM_ChemProp_MT_Scaffold
